id,county,constituency_code,constituency,constituency_name,office_location,landmark,distance_from_landmark,clean_office_location,direction_type,direction_landmark,direction_distance,landmark_type,landmark_subtype,geocode_queries,geocode_query,latitude,longitude,geocode_method,geocode_confidence,accuracy_meters,formatted_address,successful_geocode_query,total_queries_tried,geocode_status,source,verified,notes,result_type,importance_score,geom,created_at,updated_at,verified_latitude,verified_longitude,verified_at,verifier_id,verification_source,contributor_image_url,confidence_score,created_from_contribution_id,image_url,submission_source,submission_method,verified_by,linked_contribution_ids,elevation_meters,isochrone_15min,isochrone_30min,isochrone_45min,landmark_normalized,landmark_source,walking_effort,geocode_verified,geocode_verified_at,multi_source_confidence
17,KILIFI,17,MAGARINI,MAGARINI,Near Mwembe Resort,Mwembe Resort,300,Near Mwembe Resort,near,,,Building,,"[""Near Mwembe Resort opposite Mwembe Resort, MAGARINI, KILIFI, Kenya"", ""Mwembe Resort, MAGARINI, KILIFI, Kenya"", ""IEBC MAGARINI office, KILIFI, Kenya"", ""Near Mwembe Resort, MAGARINI, KILIFI, Kenya"", ""MAGARINI IEBC office, KILIFI County, Kenya"", ""MAGARINI Town, KILIFI, Kenya""]",,-2.913972,40.08333,provider_refined:locationiq,0.6,500,"Magarini, Malindi, Coast, Kenya",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MAGARINI to MAGARINI (Score 100).,,,0101000020E61000004963B48EAA0A44407DAD4B8DD04F07C0,2026-02-26 23:47:18.978713+00,2026-03-12 18:53:46.217722+00,,,,,,,,,,,,,,,,,,Mwembe Resort,PDF,moderate,false,,
287,NAIROBI,287,MAKADARA,MAKADARA,Makadara DCC Compound,CIPU Office Makadara,0,Makadara Compound,off,CIPU Office Makadara,,office,,"[""MAKADARA IEBC office NAIROBI county Kenya"", ""Makadara DCC Compound, MAKADARA, NAIROBI County, Kenya"", ""Makadara DCC Compound CIPU Office Makadara, NAIROBI County, Kenya"", ""CIPU Office Makadara, MAKADARA, NAIROBI County, Kenya"", ""Makadara DCC Compound, NAIROBI County, Kenya"", ""MAKADARA Town, NAIROBI County, Kenya""]","MAKADARA Town, NAIROBI County, Kenya",-1.2913,36.8573,multi_source_crossvalidated_v8,0.84,500,Makadara,"MAKADARA Town, NAIROBI County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MAKADARA to MAKADARA (Score 100).,,,0101000020E61000002F6EA301BC6D4240613255302AA9F4BF,2026-02-26 23:54:35.752996+00,2026-03-12 23:13:09.522931+00,,,,,,,84,,,,,,,,,,,Cipu Office Makadara,PDF,moderate,false,,0.84
86,MAKUENI,86,MAKUENI,MAKUENI,IEBC Office,Makueni Subcounty Hospital,,,,,,Building,,"[""IEBC Office opposite Makueni Subcounty Hospital, MAKUENI, MAKUENI, Kenya"", ""Makueni Subcounty Hospital, MAKUENI, MAKUENI, Kenya"", ""IEBC MAKUENI office, MAKUENI, Kenya"", ""IEBC Office, MAKUENI, MAKUENI, Kenya"", ""MAKUENI IEBC office, MAKUENI County, Kenya"", ""MAKUENI Town, MAKUENI, Kenya""]","IEBC MAKUENI office, MAKUENI, Kenya",-1.7971,37.623,atomic_sync_v5,0.35,500,"Independent Electoral and Bounderies Commission Office,Wote,Makueni,East Kenya","IEBC MAKUENI office, MAKUENI, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MAKUENI to None (Score 67).,single_source,0.35,0101000020E610000039B4C876BECF4240FE43FAEDEBC0FCBF,2026-02-26 23:48:56.497258+00,2026-03-12 18:03:16.71032+00,,,,,,,35,,,,,,,,,,,Makueni Subcounty Hospital,PDF,moderate,false,,0.35
201,KAKAMEGA,201,MALAVA,MALAVA,Malava Friends Church Compound.,Malava Boys High School,50,Malava Friends Church Compound.,,,,Building,,"[""Malava Friends Church Compound. near Malava Boys High School, MALAVA, KAKAMEGA, Kenya"", ""Malava Friends Church Compound., MALAVA, KAKAMEGA, Kenya"", ""Malava Boys High School, MALAVA, KAKAMEGA, Kenya"", ""IEBC MALAVA office, KAKAMEGA, Kenya"", ""MALAVA town, KAKAMEGA, Kenya""]","Malava Friends Church Compound. opposite Malava Boys High School on the main road, MALAVA, KAKAMEGA, Kenya",0.32,34.8467,tomtom,0.323809523809524,500,"Minnechaug Regional High School,Main Street,Wilbraham,Hampden County,Massachusetts,01095,United States Of America","Malava Friends Church Compound. opposite Malava Boys High School on the main road, MALAVA, KAKAMEGA, Kenya",5,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MALAVA to MALAVA (Score 100).,single_source,0.323809523809524,0101000020E6100000F8C264AA606C41407B14AE47E17AD43F,2026-02-26 23:52:05.94661+00,2026-03-12 17:26:20.07411+00,,,,,,,32,,,,,,,,,,,Malava Boys High School,PDF,moderate,false,,0.323809523809524
16,KILIFI,16,MALINDI,MALINDI,Maweni Area - Near Judo,Malindi Sub-County Hospital,600,Maweni Area - Near Judo,near,,,Building,,"[""Maweni Area - Near Judo opposite Malindi Sub-County Hospital, MALINDI, KILIFI, Kenya"", ""Malindi Sub-County Hospital, MALINDI, KILIFI, Kenya"", ""IEBC MALINDI office, KILIFI, Kenya"", ""Maweni Area - Near Judo, MALINDI, KILIFI, Kenya"", ""MALINDI IEBC office, KILIFI County, Kenya"", ""MALINDI Town, KILIFI, Kenya""]","Maweni Area - Near Judo opposite Malindi Sub-County Hospital on the main road, MALINDI, KILIFI, Kenya",-3.59778,39.85108,multi_source_crossvalidated,0.78,500,"Tongliang District,Chongqing Main City Metropolitan Area,402560,China","Maweni Area - Near Judo opposite Malindi Sub-County Hospital on the main road, MALINDI, KILIFI, Kenya",6,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MALINDI to MALINDI (Score 100).,single_source,0.33125,0101000020E6100000CD237F30F0EC4340809F71E140C80CC0,2026-02-27 00:01:37.816144+00,2026-03-12 20:04:24.844276+00,,,,,,,33,,,,,,,,,,,Malindi Sub-County Hospital,PDF,moderate,true,2026-03-12 02:11:31.962175+00,0.33125
43,MANDERA,43,MANDERA EAST,MANDERA EAST,Off Suftu Road Behind Blue Light Petrol Station,Blue Light Petrol Station,50,Off Suftu Road Blue Light Petrol,behind,Blue Light Petrol Station,,station,,"[""MANDERA EAST IEBC office MANDERA county Kenya"", ""Off Suftu Road Behind Blue Light Petrol Station, MANDERA EAST, MANDERA County, Kenya"", ""Off Suftu Road Behind Blue Light Petrol Station Blue Light Petrol Station, MANDERA County, Kenya"", ""Blue Light Petrol Station, MANDERA EAST, MANDERA County, Kenya"", ""Off Suftu Road Behind Blue Light Petrol Station, MANDERA County, Kenya"", ""MANDERA EAST Town, MANDERA County, Kenya""]","Off Suftu Road Behind Blue Light Petrol Station, MANDERA County, Kenya",3.9333,41.8564,multi_source_crossvalidated_v8,0.78,500,Isiolo-Mandera Road,"Off Suftu Road Behind Blue Light Petrol Station, MANDERA County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MANDERA EAST to MANDERA EAST (Score 100).,,,0101000020E6100000AF25E4839EED4440BADA8AFD65770F40,2026-02-26 23:47:56.382124+00,2026-03-12 19:28:51.846318+00,,,,,,,78,,,,,,,,,,,Blue Light Petrol Station,PDF,moderate,true,2026-03-12 02:15:08.139258+00,0.78
41,MANDERA,41,MANDERA NORTH,MANDERA NORTH,Inside Mandera North DCC's Compound,DCC Compound,,Inside Mandera North 's Compound,inside,,,Building,,"[""Inside Mandera North DCC's Compound opposite DCC Compound, MANDERA NORTH, MANDERA, Kenya"", ""DCC Compound, MANDERA NORTH, MANDERA, Kenya"", ""IEBC MANDERA NORTH office, MANDERA, Kenya"", ""Inside Mandera North DCC's Compound, MANDERA NORTH, MANDERA, Kenya"", ""MANDERA NORTH IEBC office, MANDERA County, Kenya"", ""MANDERA NORTH Town, MANDERA, Kenya""]","MANDERA NORTH, MANDERA, Kenya",3.7833,41.3833,multi_source_consensus,0.326416200411994,500,"Mandera North, Mandera, Kenya","MANDERA NORTH, MANDERA, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MANDERA NORTH to MANDERA NORTH (Score 100).,single_source,0.326416200411994,0101000020E6100000454772F90FB1444087A757CA32440E40,2026-02-26 23:47:54.154854+00,2026-03-12 16:45:31.592961+00,,,,,,,32,,,,,,,,,,,Dcc Compound,PDF,moderate,true,2026-03-12 02:14:51.762238+00,0.326416200411994
42,MANDERA,42,MANDERA SOUTH,MANDERA SOUTH,Elwak CBD Along Elwak-Wajir Road,Dido Petrol Station,30,Elwak Along Elwak-Wajir Road,along,,,Building,,"[""Elwak CBD Along Elwak-Wajir Road opposite Dido Petrol Station, MANDERA SOUTH, MANDERA, Kenya"", ""Dido Petrol Station, MANDERA SOUTH, MANDERA, Kenya"", ""IEBC MANDERA SOUTH office, MANDERA, Kenya"", ""Elwak CBD Along Elwak-Wajir Road, MANDERA SOUTH, MANDERA, Kenya"", ""MANDERA SOUTH IEBC office, MANDERA County, Kenya"", ""MANDERA SOUTH Town, MANDERA, Kenya""]","MANDERA SOUTH, MANDERA, Kenya",3.2667,41.0833,enhanced_constituency_center_offset,0.326416200411994,500,"Mandera South, Mandera, Kenya","MANDERA SOUTH, MANDERA, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MANDERA SOUTH to MANDERA SOUTH (Score 100).,single_source,0.326416200411994,0101000020E6100000DFE00B93A98A4440E0BE0E9C33220A40,2026-02-26 23:47:55.313519+00,2026-03-12 16:53:55.329693+00,,,,,,,32,,,,,,,,,,,Dido Petrol Station,PDF,moderate,false,,0.326416200411994
39,MANDERA,39,MANDERA WEST,MANDERA WEST,Opposite Takaba Primary Main Gate,Takaba Primary School,20,Takaba Primary Main Gate,opposite,,,Building,,"[""Opposite Takaba Primary Main Gate opposite Takaba Primary School, MANDERA WEST, MANDERA, Kenya"", ""Takaba Primary School, MANDERA WEST, MANDERA, Kenya"", ""IEBC MANDERA WEST office, MANDERA, Kenya"", ""Opposite Takaba Primary Main Gate, MANDERA WEST, MANDERA, Kenya"", ""MANDERA WEST IEBC office, MANDERA County, Kenya"", ""MANDERA WEST Town, MANDERA, Kenya""]",,3.3333,40.7833,multi_source_consensus,0.7,500,"Enhanced: Mandera West, Mandera",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MANDERA WEST to MANDERA WEST (Score 100).,,,0101000020E6100000787AA52C43644440ED0DBE3099AA0A40,2026-02-26 23:47:51.822022+00,2026-03-12 19:28:26.684381+00,,,,,,,,,,,,,,,,,,Takaba Primary School,PDF,moderate,true,2026-03-12 02:14:34.902311+00,0.78
63,EMBU,63,MANYATTA,MANYATTA,Embu Town-Along Embu-Meru Highway,ACK Embu Cathedral Church,25,Embu -Along Embu-Meru Highway,along,,,Building,,"[""Embu Town-Along Embu-Meru Highway opposite ACK Embu Cathedral Church, MANYATTA, EMBU, Kenya"", ""ACK Embu Cathedral Church, MANYATTA, EMBU, Kenya"", ""IEBC MANYATTA office, EMBU, Kenya"", ""Embu Town-Along Embu-Meru Highway, MANYATTA, EMBU, Kenya"", ""MANYATTA IEBC office, EMBU County, Kenya"", ""MANYATTA Town, EMBU, Kenya""]","Embu Town-Along Embu-Meru Highway near ACK Embu Cathedral Church, MANYATTA, EMBU, Kenya",-1.745235,37.07183,county_center,0.355555555555556,500,"Church Way,Cape Town Ward 43,City of Cape Town,Western Cape,7798,South Africa","Embu Town-Along Embu-Meru Highway near ACK Embu Cathedral Church, MANYATTA, EMBU, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MANYATTA to MANYATTA (Score 100).,single_source,0.355555555555556,0101000020E6100000936FB6B9318942405C5A0D897BECFBBF,2026-02-27 00:01:52.359124+00,2026-03-12 18:27:13.0848+00,,,,,,,35,,,,,,,,,,,Ack Embu Cathedral Church,PDF,moderate,false,,0.355555555555556
108,MURANGA,108,MARAGWA,MARAGWA,Makuyu,"ACC's Office, Makuyu",20,Makuyu,,,,Building,,"[""Makuyu opposite ACC's Office, Makuyu, MARAGWA, MURANGA, Kenya"", ""ACC's Office, Makuyu, MARAGWA, MURANGA, Kenya"", ""IEBC MARAGWA office, MURANGA, Kenya"", ""Makuyu, MARAGWA, MURANGA, Kenya"", ""MARAGWA IEBC office, MURANGA County, Kenya"", ""MARAGWA Town, MURANGA, Kenya""]","Makuyu, MURANGA, Kenya",-0.91846,37.21482,cross_validated,0.30669666723888,500,"Makuyu ward, Murang`a South, Murang`a, Kenya","Makuyu, MURANGA, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MARAGWA to MARAGWA (Score 100).,single_source,0.186706667429618,0101000020E61000006C43C5387F9B4240A4E4D5390664EDBF,2025-10-10 19:01:23.73875+00,2026-03-12 19:37:29.983563+00,,,2026-01-07 14:22:50.122932+00,,,,30,,,,,,,,,,,"Acc'S Office, Makuyu",PDF,moderate,false,,0.30669666723888
147,ELEGEYO-MARAKWET,147,MARAKWET EAST,MARAKWET EAST,Chesoi DCC Compound,DCC Office,,Chesoi Compound,off,DCC Office,,office,,"[""MARAKWET EAST IEBC office ELEGEYO-MARAKWET county Kenya""]",MARAKWET EAST IEBC office ELEGEYO-MARAKWET county Kenya,0.671514433333333,35.5083757666667,multi_source_crossvalidated,0.82,500,OFFICE OF THE GOVERNOR ELGEYO MARAKWET COUNTY,MARAKWET EAST IEBC office ELEGEYO-MARAKWET county Kenya,1,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MARAKWET EAST to MARAKWET EAST (Score 100).,multi_source_consensus,,0101000020E6100000C5F4057512C141402BAD3ED60B7DE53F,2026-02-26 23:50:31.81022+00,2026-03-13 02:33:54.31949+00,,,,,,,82,,,,,,,,,,,Dcc Office,PDF,moderate,true,2026-03-13 02:33:53.034791+00,0.82
148,WEST POKOT,148,MARAKWET WEST,MARAKWET WEST,Kapsowar IEBC Office,IEBC Office,,Kapsowar,,,,Building,,"[""Kapsowar IEBC Office opposite IEBC Office, MARAKWET WEST, WEST POKOT, Kenya"", ""IEBC Office, MARAKWET WEST, WEST POKOT, Kenya"", ""IEBC MARAKWET WEST office, WEST POKOT, Kenya"", ""Kapsowar IEBC Office, MARAKWET WEST, WEST POKOT, Kenya"", ""MARAKWET WEST IEBC office, WEST POKOT County, Kenya"", ""MARAKWET WEST Town, WEST POKOT, Kenya""]",,0.90048,35.52655,multi_source_crossvalidated,0.78,500,Kenya,,6,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MARAKWET WEST to MARAKWET WEST (Score 100).,,,0101000020E6100000BADA8AFD65C341407077D66EBBD0EC3F,2026-02-26 23:50:33.876676+00,2026-03-13 00:33:31.505544+00,,,,,,,,,,,,,,,,,,Iebc Office,PDF,moderate,false,,
75,MACHAKOS,75,MASINGA,MASINGA,Masinga Town Opposite MULKAS petrol,Opposite MULKAS Petrol Station,,Masinga MULKAS petrol,opposite,MULKAS Petrol Station,,station,,"[""MASINGA IEBC office MACHAKOS county Kenya"", ""Masinga Town Opposite MULKAS petrol, MASINGA, MACHAKOS County, Kenya"", ""Masinga Town Opposite MULKAS petrol near Opposite MULKAS Petrol Station, MACHAKOS County, Kenya""]",MASINGA IEBC office MACHAKOS county Kenya,-0.9762245,37.6042412,multi_source_crossvalidated,0.82,500,masinga sub chief's office,MASINGA IEBC office MACHAKOS county Kenya,3,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MASINGA to MASINGA (Score 100).,cross_validated,,0101000020E6100000A97290C657CD4240FAB9A1293B3DEFBF,2026-02-27 00:01:57.289926+00,2026-03-13 01:55:51.342292+00,,,,,,,82,,,,,,,,,,,Opposite Mulkas Petrol Station,PDF,moderate,true,2026-03-13 01:55:51.07615+00,0.82
228,BUSIA,228,MATAYOS,MATAYOS,Assistant County Commissioner's com-,ACC's Office,10,Assistant County Commissioner's com-,,,,Building,,"[""Assistant County Commissioner's com- opposite ACC's Office, MATAYOS, BUSIA, Kenya"", ""ACC's Office, MATAYOS, BUSIA, Kenya"", ""IEBC MATAYOS office, BUSIA, Kenya"", ""Assistant County Commissioner's com-, MATAYOS, BUSIA, Kenya"", ""MATAYOS IEBC office, BUSIA County, Kenya"", ""MATAYOS Town, BUSIA, Kenya""]",,0.3625,34.1655,multi_source_consensus,0.3,500,Busia County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MATAYOS to MATAYOS (Score 100).,,,0101000020E610000077BE9F1A2F154140333333333333D73F,2026-02-26 23:52:39.448957+00,2026-03-12 19:34:16.790824+00,,,,,,,,,,,,,,,,,,Acc'S Office,PDF,moderate,true,2026-03-12 02:41:52.71708+00,0.78
290,NAIROBI,290,MATHARE,MATHARE,Mathare DCC Compound,DCC Office,0,Mathare Compound,at,DCC Office,,office,,"[""MATHARE IEBC office NAIROBI county Kenya"", ""Mathare DCC Compound, MATHARE, NAIROBI County, Kenya"", ""Mathare DCC Compound DCC Office, NAIROBI County, Kenya"", ""DCC Office, MATHARE, NAIROBI County, Kenya"", ""Mathare DCC Compound, NAIROBI County, Kenya"", ""MATHARE Town, NAIROBI County, Kenya""]","MATHARE Town, NAIROBI County, Kenya",-1.2562,36.8568,multi_source_crossvalidated_v8,0.78,500,Mathare North Road,"MATHARE Town, NAIROBI County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MATHARE to MATHARE (Score 100).,single_source,0.425,0101000020E61000003D9B559FAB6D424061C3D32B6519F4BF,2026-02-26 23:54:41.748381+00,2026-03-12 23:15:30.462803+00,,,,,,,78,,,,,,,,,,,Dcc Office,PDF,moderate,false,,0.78
105,MURANGA,105,MATHIOYA,MATHIOYA,Kiria-Ini Town,DCC's Office,,Kiria-Ini,off,DCC's Office,,office,,"[""MATHIOYA IEBC office MURANGA county Kenya"", ""Kiria-Ini Town, MATHIOYA, MURANGA County, Kenya"", ""Kiria-Ini Town DCC's Office, MURANGA County, Kenya"", ""DCC's Office, MATHIOYA, MURANGA County, Kenya"", ""Kiria-Ini, MURANGA County, Kenya"", ""MATHIOYA Town, MURANGA County, Kenya""]","DCC's Office, MATHIOYA, MURANGA County, Kenya",-0.95736,37.11028,multi_source_crossvalidated,0.78,500,"River Mathioya, Gikuu, Kiharu, Murang'a County, Kenya","DCC's Office, MATHIOYA, MURANGA County, Kenya",6,resolved,multi_source_v8_ham,true,Consensus from 2 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E610000092B3B0A71D8E424034F44F70B1A2EEBF,2026-02-27 00:02:04.117268+00,2026-03-12 21:05:54.097224+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Dcc'S Office,PDF,moderate,true,2026-03-12 20:53:25.359048+00,0.78
96,NYERI,96,MATHIRA,MATHIRA,"2nd Floor Room 18, Mathira East",Karatina Law Courts,,"2nd Floor Room 18, Mathira East",,,,Building,,"[""2nd Floor Room 18, Mathira East opposite Karatina Law Courts, MATHIRA, NYERI, Kenya"", ""Karatina Law Courts, MATHIRA, NYERI, Kenya"", ""IEBC MATHIRA office, NYERI, Kenya"", ""2nd Floor Room 18, Mathira East, MATHIRA, NYERI, Kenya"", ""MATHIRA IEBC office, NYERI County, Kenya"", ""MATHIRA Town, NYERI, Kenya""]","Webuye West Bokoli Bokoli Market, Bungoma County, Kenya",-0.4631,37.0638,multi_source_crossvalidated,0.78,500,Nyeri County Center,"Webuye West Bokoli Bokoli Market, Bungoma County, Kenya",6,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MATHIRA to MATHIRA (Score 100).,,,0101000020E61000000EBE30992A88424033C4B12E6EA3DDBF,2025-10-10 19:01:23.73875+00,2026-03-13 02:19:12.114139+00,,,2026-01-07 14:22:50.122932+00,,,,,,,,,,,,,,,Karatina Law Courts,PDF,moderate,false,,
9,KWALE,9,MATUGA,MATUGA,"IEBC Offices, Kwale Town, Opposite Ministry of","Baraza Park, Kwale Town",200,"Offices, Kwale , Ministry of",opposite,,,Building,,"[""IEBC Offices, Kwale Town, Opposite Ministry of opposite Baraza Park, Kwale Town, MATUGA, KWALE, Kenya"", ""Baraza Park, Kwale Town, MATUGA, KWALE, Kenya"", ""IEBC MATUGA office, KWALE, Kenya"", ""IEBC Offices, Kwale Town, Opposite Ministry of, MATUGA, KWALE, Kenya"", ""MATUGA IEBC office, KWALE County, Kenya"", ""MATUGA Town, KWALE, Kenya""]","IEBC Offices, Kwale Town, Opposite Ministry of near Baraza Park, Kwale Town, MATUGA, KWALE, Kenya",-4.165,39.5373,provider_refined:locationiq,0.35,500,"Gibl.in,1st Floor, Rishi Tech Park, Near Unitech, New Town,Rajarhat,North 24 Parganas,New Town, Kolkata,West Bengal,700156,India","IEBC Offices, Kwale Town, Opposite Ministry of near Baraza Park, Kwale Town, MATUGA, KWALE, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MATUGA to MATUGA (Score 100).,single_source,0.35,0101000020E61000000612143FC6C44340295C8FC2F5A810C0,2026-02-26 23:47:08.806195+00,2026-03-12 17:12:23.225058+00,,,,,,,35,,,,,,,,,,,"Baraza Park, Kwale Town",PDF,moderate,false,,0.35
206,KAKAMEGA,206,MATUNGU,MATUNGU,"Matungu Market, along Matungu -",Deputy County Commissioner's,200,"Matungu Market, along Matungu -",along,,,Building,,"[""Matungu Market, along Matungu - opposite Deputy County Commissioner's, MATUNGU, KAKAMEGA, Kenya"", ""Deputy County Commissioner's, MATUNGU, KAKAMEGA, Kenya"", ""IEBC MATUNGU office, KAKAMEGA, Kenya"", ""Matungu Market, along Matungu -, MATUNGU, KAKAMEGA, Kenya"", ""MATUNGU IEBC office, KAKAMEGA County, Kenya"", ""MATUNGU Town, KAKAMEGA, Kenya""]",,0.2833,34.4333,tomtom,0.61927466393,500,"Matungu, Western",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MATUNGU to MATUNGU (Score 100).,,,0101000020E6100000ACADD85F76374140363CBD529621D23F,2026-02-26 23:52:12.480693+00,2026-03-12 19:16:59.123222+00,,,,,,,,,,,,,,,,,,Deputy County Commissioner'S,PDF,moderate,false,,
78,MACHAKOS,78,MATUNGULU,MATUNGULU,Kangundo Junior School Within Tala Town,Tala Town,,Kangundo Junior School Within Tala,within,Tala Town,,town,,"[""MATUNGULU IEBC office MACHAKOS county Kenya"", ""Kangundo Junior School Within Tala Town, MATUNGULU, MACHAKOS County, Kenya""]","Kangundo Junior School Within Tala Town, MATUNGULU, MACHAKOS County, Kenya",-1.2701719,37.3261485,multi_source_crossvalidated,0.82,500,Kangundo Junior Academy Primary School,"Kangundo Junior School Within Tala Town, MATUNGULU, MACHAKOS County, Kenya",2,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,multi_source_consensus,0.78,0101000020E6100000DA91EA3BBFA942405BC52CC59F52F4BF,2026-02-27 00:01:56.811589+00,2026-03-13 01:56:15.593318+00,,,,,,,82,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Tala Town,PDF,moderate,true,2026-03-13 01:56:15.35036+00,0.82
80,MACHAKOS,80,MAVOKO,MAVOKO,DCC Office Compound in Athi River,DCC Office,,Compound in Athi River,at,DCC Office,,office,,"[""MAVOKO IEBC office MACHAKOS county Kenya"", ""DCC Office Compound in Athi River, MAVOKO, MACHAKOS County, Kenya"", ""DCC Office Compound in Athi River near DCC Office, MACHAKOS County, Kenya""]",MAVOKO IEBC office MACHAKOS county Kenya,-1.4524625,36.9862237,multi_source_crossvalidated,1,500,Mlolongo Post Office,MAVOKO IEBC office MACHAKOS county Kenya,3,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MAVOKO to MAVOKO (Score 100).,cross_validated,0.35,0101000020E6100000220505943C7E424093A98251493DF7BF,2025-10-10 19:01:23.73875+00,2026-03-14 10:21:03.500494+00,,,2026-01-07 14:22:50.122932+00,,,,82,,,,,,,,,,,Dcc Office,PDF,moderate,true,2026-03-13 01:56:50.71369+00,0.82
66,EMBU,66,MBEERE NORTH,MBEERE NORTH,DCC Compound Mbeere North Subcounty,DCC Offices,15,Compound Mbeere North Subcounty,,,,Building,,"[""DCC Compound Mbeere North Subcounty opposite DCC Offices, MBEERE NORTH, EMBU, Kenya"", ""DCC Offices, MBEERE NORTH, EMBU, Kenya"", ""IEBC MBEERE NORTH office, EMBU, Kenya"", ""DCC Compound Mbeere North Subcounty, MBEERE NORTH, EMBU, Kenya"", ""MBEERE NORTH IEBC office, EMBU County, Kenya"", ""MBEERE NORTH Town, EMBU, Kenya""]",,-0.5387,37.4577,county_center_offset,0.3,500,Embu County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MBEERE NORTH to MBEERE NORTH (Score 100).,,,0101000020E61000008AB0E1E995BA4240CD5D4BC8073DE1BF,2026-02-27 00:01:50.536835+00,2026-03-12 19:01:14.996681+00,,,,,,,,,,,,,,,,,,Dcc Offices,PDF,moderate,false,,
65,EMBU,65,MBEERE SOUTH,MBEERE SOUTH,Kiritiri Town,"DCC Offices, Mbeere East",200,Kiritiri,,,,Building,,"[""Kiritiri Town opposite DCC Offices, Mbeere East, MBEERE SOUTH, EMBU, Kenya"", ""DCC Offices, Mbeere East, MBEERE SOUTH, EMBU, Kenya"", ""IEBC MBEERE SOUTH office, EMBU, Kenya"", ""Kiritiri Town, MBEERE SOUTH, EMBU, Kenya"", ""MBEERE SOUTH IEBC office, EMBU County, Kenya"", ""MBEERE SOUTH Town, EMBU, Kenya""]",,-0.43746,37.61838,multi_source_consensus,0.3,500,Embu County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched MBEERE SOUTH to MBEERE SOUTH (Score 100).,,,0101000020E610000010406A1327CF4240E5B8533A58FFDBBF,2026-02-27 00:01:52.561922+00,2026-03-12 18:58:36.689705+00,,,,,,,,,,,,,,,,,,"Dcc Offices, Mbeere East",PDF,moderate,true,2026-03-12 02:18:49.368474+00,0.78
